66;2025-10-28 18:12:06.582;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.583;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=66, eventInstanceId=2021
1690;2025-10-28 18:12:06.59;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.59;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=1690, eventInstanceId=2021
66;2025-10-28 18:12:06.678;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.679;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=66, eventInstanceId=2021
1690;2025-10-28 18:12:06.684;2025-10-28 18:26:20.488;PRESENTE;;;13.3277217,-88.5703583;Presencial;2025-10-28 18:12:06.685;2025-10-28 18:26:20.488;66;66;2021;Duplicate: personRoleId=1690, eventInstanceId=2021
444;2025-10-29 13:45:11.138;2025-10-29 15:07:15.046;PRESENTE;;;13.7509221,-88.3486174;Presencial;2025-10-29 13:45:11.139;2025-10-29 15:07:15.047;184;184;1111;Duplicate: personRoleId=444, eventInstanceId=1111
518;2025-11-04 15:57:10.522;2025-11-07 17:03:10.911;PRESENTE;;;13.9640742,-88.511049;Presencial;2025-11-04 15:57:10.523;2025-11-07 17:03:10.912;246;246;1136;Duplicate: personRoleId=518, eventInstanceId=1136
4137;2025-10-29 13:45:22.326;2025-10-31 15:21:52.495;PRESENTE;;;14.19644,-89.41722;Presencial;2025-10-29 13:45:22.327;2025-10-31 15:21:52.496;272;272;2341;Duplicate: personRoleId=4137, eventInstanceId=2341
169;2025-10-31 14:33:14.385;2025-11-06 14:51:51.657;PRESENTE;;;13.9400367,-89.5123333;Presencial;2025-10-31 14:33:14.385;2025-11-06 14:51:51.658;169;169;1271;Duplicate: personRoleId=169, eventInstanceId=1271
145;2025-10-28 17:16:43.59;2025-11-04 20:02:42.294;PRESENTE;;;13.6660308,-88.8588304;Presencial;2025-10-28 17:16:43.59;2025-11-04 20:02:42.295;145;145;1631;Duplicate: personRoleId=145, eventInstanceId=1631
367;2025-10-28 17:16:43.596;2025-11-04 20:02:42.294;PRESENTE;;;13.6660308,-88.8588304;Presencial;2025-10-28 17:16:43.596;2025-11-04 20:02:42.295;145;145;1631;Duplicate: personRoleId=367, eventInstanceId=1631
