eventId;personRoleId;checkIn;checkOut;status;comment;justificationUrl;coordenates;modality;createdAt;updatedAt;createdBy;updatedBy
1285;2326;2025-11-11 15:57:20.249;2025-11-11 15:57:27.082;PRESENTE;"";"";13.6593622,-89.1817177;Presencial;2025-11-11 15:57:20.25;2025-11-11 15:57:27.083;127;127
1285;2675;2025-11-11 15:57:20.252;2025-11-11 15:57:27.082;PRESENTE;"";"";13.6593622,-89.1817177;Presencial;2025-11-11 15:57:20.253;2025-11-11 15:57:27.083;127;127
1285;4076;2025-11-11 15:57:20.256;2025-11-11 15:57:27.082;PRESENTE;"";"";13.6593622,-89.1817177;Presencial;2025-11-11 15:57:20.257;2025-11-11 15:57:27.083;127;127
1285;4995;2025-11-11 15:57:20.26;2025-11-11 15:57:27.082;PRESENTE;"";"";13.6593622,-89.1817177;Presencial;2025-11-11 15:57:20.26;2025-11-11 15:57:27.083;127;127
1285;970;2025-11-11 15:57:20.263;2025-11-11 15:57:27.082;PRESENTE;"";"";13.6593622,-89.1817177;Presencial;2025-11-11 15:57:20.264;2025-11-11 15:57:27.083;127;127
1285;1482;2025-11-11 15:57:20.266;2025-11-11 15:57:27.082;PRESENTE;"";"";13.6593622,-89.1817177;Presencial;2025-11-11 15:57:20.267;2025-11-11 15:57:27.083;127;127
1285;1424;2025-11-11 15:57:20.269;2025-11-11 15:57:27.082;PRESENTE;"";"";13.6593622,-89.1817177;Presencial;2025-11-11 15:57:20.27;2025-11-11 15:57:27.083;127;127
1337;3666;2025-11-11 14:30:23.918;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055991,-89.1743378;Presencial;2025-11-11 14:30:23.919;2025-11-11 16:02:02.419;316;316
1337;3800;2025-11-11 14:30:23.925;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055991,-89.1743378;Presencial;2025-11-11 14:30:23.926;2025-11-11 16:02:02.419;316;316
1337;4541;2025-11-11 14:30:23.929;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055991,-89.1743378;Presencial;2025-11-11 14:30:23.929;2025-11-11 16:02:02.419;316;316
1337;4820;2025-11-11 14:30:23.933;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055991,-89.1743378;Presencial;2025-11-11 14:30:23.934;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 14:32:33.527;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.529;2025-11-11 16:02:02.419;316;316
1337;884;2025-11-11 14:32:33.532;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.533;2025-11-11 16:02:02.419;316;316
1337;1883;2025-11-11 14:32:33.536;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.537;2025-11-11 16:02:02.419;316;316
1337;2284;2025-11-11 14:32:33.54;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.541;2025-11-11 16:02:02.419;316;316
1337;4750;2025-11-11 14:32:33.544;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.545;2025-11-11 16:02:02.419;316;316
1337;436;2025-11-11 14:32:33.547;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.548;2025-11-11 16:02:02.419;316;316
1337;892;2025-11-11 14:32:32.909;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:32.909;2025-11-11 16:02:02.419;316;316
1337;2410;2025-11-11 14:32:32.911;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:32.912;2025-11-11 16:02:02.419;316;316
1337;3105;2025-11-11 14:32:32.914;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:32.915;2025-11-11 16:02:02.419;316;316
1337;4380;2025-11-11 14:32:32.917;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:32.918;2025-11-11 16:02:02.419;316;316
1337;738;2025-11-11 14:32:32.921;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:32.922;2025-11-11 16:02:02.419;316;316
1337;1158;2025-11-11 14:32:32.924;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:32.925;2025-11-11 16:02:02.419;316;316
1337;2371;2025-11-11 14:32:32.927;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:32.928;2025-11-11 16:02:02.419;316;316
1337;3243;2025-11-11 14:32:32.93;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:32.93;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 16:00:05.92;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055266,-89.1742976;Presencial;2025-11-11 16:00:05.921;2025-11-11 16:02:02.419;316;316
1337;2962;2025-11-11 16:00:05.925;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055266,-89.1742976;Presencial;2025-11-11 16:00:05.925;2025-11-11 16:02:02.419;316;316
1337;4527;2025-11-11 14:32:32.932;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:32.933;2025-11-11 16:02:02.419;316;316
1337;4727;2025-11-11 14:32:32.935;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:32.936;2025-11-11 16:02:02.419;316;316
1337;738;2025-11-11 14:32:33.565;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.566;2025-11-11 16:02:02.419;316;316
1337;1158;2025-11-11 14:32:33.571;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.572;2025-11-11 16:02:02.419;316;316
1337;2371;2025-11-11 14:32:33.575;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.576;2025-11-11 16:02:02.419;316;316
1337;3243;2025-11-11 14:32:33.579;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.579;2025-11-11 16:02:02.419;316;316
1337;4527;2025-11-11 14:32:33.583;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.583;2025-11-11 16:02:02.419;316;316
1337;4727;2025-11-11 14:32:33.586;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055588,-89.1743267;Presencial;2025-11-11 14:32:33.587;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 14:34:52.408;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055796,-89.1743397;Presencial;2025-11-11 14:34:52.408;2025-11-11 16:02:02.419;316;316
1337;4223;2025-11-11 14:34:52.416;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055796,-89.1743397;Presencial;2025-11-11 14:34:52.417;2025-11-11 16:02:02.419;316;316
1337;990;2025-11-11 14:34:52.42;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055796,-89.1743397;Presencial;2025-11-11 14:34:52.42;2025-11-11 16:02:02.419;316;316
1337;5251;2025-11-11 14:34:52.424;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055796,-89.1743397;Presencial;2025-11-11 14:34:52.425;2025-11-11 16:02:02.419;316;316
1337;1150;2025-11-11 14:34:52.428;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055796,-89.1743397;Presencial;2025-11-11 14:34:52.429;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 15:58:56.63;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055486,-89.1743241;Presencial;2025-11-11 15:58:56.631;2025-11-11 16:02:02.419;316;316
1337;804;2025-11-11 15:58:56.634;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055486,-89.1743241;Presencial;2025-11-11 15:58:56.635;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 15:59:12.631;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055486,-89.1743241;Presencial;2025-11-11 15:59:12.631;2025-11-11 16:02:02.419;316;316
1337;926;2025-11-11 15:59:12.634;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055486,-89.1743241;Presencial;2025-11-11 15:59:12.635;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 15:59:27.286;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055486,-89.1743241;Presencial;2025-11-11 15:59:27.287;2025-11-11 16:02:02.419;316;316
1337;1042;2025-11-11 15:59:27.29;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055486,-89.1743241;Presencial;2025-11-11 15:59:27.291;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 15:59:43.604;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055486,-89.1743241;Presencial;2025-11-11 15:59:43.605;2025-11-11 16:02:02.419;316;316
1337;1285;2025-11-11 15:59:43.609;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055486,-89.1743241;Presencial;2025-11-11 15:59:43.609;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 16:00:39.831;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055266,-89.1742976;Presencial;2025-11-11 16:00:39.832;2025-11-11 16:02:02.419;316;316
1337;2129;2025-11-11 16:00:39.834;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055266,-89.1742976;Presencial;2025-11-11 16:00:39.835;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 16:01:03.752;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055266,-89.1742976;Presencial;2025-11-11 16:01:03.753;2025-11-11 16:02:02.419;316;316
1337;3013;2025-11-11 16:01:03.756;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8055266,-89.1742976;Presencial;2025-11-11 16:01:03.756;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 16:01:22.566;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8054931,-89.1742794;Presencial;2025-11-11 16:01:22.567;2025-11-11 16:02:02.419;316;316
1337;3344;2025-11-11 16:01:22.57;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8054931,-89.1742794;Presencial;2025-11-11 16:01:22.571;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 16:01:39.606;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8054931,-89.1742794;Presencial;2025-11-11 16:01:39.607;2025-11-11 16:02:02.419;316;316
1337;3924;2025-11-11 16:01:39.61;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8054931,-89.1742794;Presencial;2025-11-11 16:01:39.611;2025-11-11 16:02:02.419;316;316
1337;316;2025-11-11 16:02:00.483;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8054931,-89.1742794;Presencial;2025-11-11 16:02:00.484;2025-11-11 16:02:02.419;316;316
1337;4113;2025-11-11 16:02:00.488;2025-11-11 16:02:02.416;PRESENTE;"";"";13.8054931,-89.1742794;Presencial;2025-11-11 16:02:00.489;2025-11-11 16:02:02.419;316;316
1363;302;2025-11-11 16:02:39.794;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.795;2025-11-11 16:18:21.757;302;302
1363;3256;2025-11-11 16:02:39.8;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.801;2025-11-11 16:18:21.757;302;302
1363;2104;2025-11-11 16:02:39.805;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.805;2025-11-11 16:18:21.757;302;302
1363;1024;2025-11-11 16:02:39.809;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.81;2025-11-11 16:18:21.757;302;302
1363;1702;2025-11-11 16:02:39.813;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.814;2025-11-11 16:18:21.757;302;302
1363;4086;2025-11-11 16:02:39.817;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.818;2025-11-11 16:18:21.757;302;302
1363;4967;2025-11-11 16:02:39.821;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.821;2025-11-11 16:18:21.757;302;302
1363;1245;2025-11-11 16:02:39.825;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.826;2025-11-11 16:18:21.757;302;302
1363;4831;2025-11-11 16:02:39.829;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.83;2025-11-11 16:18:21.757;302;302
1363;3708;2025-11-11 16:02:39.833;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.834;2025-11-11 16:18:21.757;302;302
1363;1136;2025-11-11 16:02:39.837;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.838;2025-11-11 16:18:21.757;302;302
1363;3399;2025-11-11 16:02:39.842;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.842;2025-11-11 16:18:21.757;302;302
1363;3717;2025-11-11 16:02:39.846;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.846;2025-11-11 16:18:21.757;302;302
1363;1474;2025-11-11 16:02:39.85;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.85;2025-11-11 16:18:21.757;302;302
1363;1937;2025-11-11 16:02:39.854;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.855;2025-11-11 16:18:21.757;302;302
1363;820;2025-11-11 16:02:39.858;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.859;2025-11-11 16:18:21.757;302;302
1363;2959;2025-11-11 16:02:39.862;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.863;2025-11-11 16:18:21.757;302;302
1363;4928;2025-11-11 16:02:39.866;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.867;2025-11-11 16:18:21.757;302;302
1363;4446;2025-11-11 16:02:39.87;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.871;2025-11-11 16:18:21.757;302;302
1363;4119;2025-11-11 16:02:39.875;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.876;2025-11-11 16:18:21.757;302;302
1363;3994;2025-11-11 16:02:39.879;2025-11-11 16:18:21.756;PRESENTE;"";"";13.4869466,-89.3246225;Presencial;2025-11-11 16:02:39.88;2025-11-11 16:18:21.757;302;302
1364;305;2025-11-11 16:06:28.344;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.345;2025-11-11 16:06:28.345;305;
1364;567;2025-11-11 16:06:28.348;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.349;2025-11-11 16:06:28.349;305;
1364;577;2025-11-11 16:06:28.352;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.352;2025-11-11 16:06:28.352;305;
1364;783;2025-11-11 16:06:28.355;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.356;2025-11-11 16:06:28.356;305;
1364;676;2025-11-11 16:06:28.359;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.36;2025-11-11 16:06:28.36;305;
1364;793;2025-11-11 16:06:28.362;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.363;2025-11-11 16:06:28.363;305;
1364;1011;2025-11-11 16:06:28.366;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.367;2025-11-11 16:06:28.367;305;
1364;2453;2025-11-11 16:06:28.369;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.37;2025-11-11 16:06:28.37;305;
1364;3108;2025-11-11 16:06:28.372;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.373;2025-11-11 16:06:28.373;305;
1364;3141;2025-11-11 16:06:28.375;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.376;2025-11-11 16:06:28.376;305;
1364;3383;2025-11-11 16:06:28.378;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.379;2025-11-11 16:06:28.379;305;
1364;3543;2025-11-11 16:06:28.382;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.383;2025-11-11 16:06:28.383;305;
1364;3695;2025-11-11 16:06:28.385;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.386;2025-11-11 16:06:28.386;305;
1364;3761;2025-11-11 16:06:28.389;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.39;2025-11-11 16:06:28.39;305;
1364;3830;2025-11-11 16:06:28.392;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.393;2025-11-11 16:06:28.393;305;
1364;3930;2025-11-11 16:06:28.395;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.396;2025-11-11 16:06:28.396;305;
1364;4354;2025-11-11 16:06:28.398;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.399;2025-11-11 16:06:28.399;305;
1364;4361;2025-11-11 16:06:28.402;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.403;2025-11-11 16:06:28.403;305;
1364;4927;2025-11-11 16:06:28.406;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.406;2025-11-11 16:06:28.406;305;
1364;5035;2025-11-11 16:06:28.409;;PRESENTE;"";"";13.3404437,-88.4351315;Presencial;2025-11-11 16:06:28.41;2025-11-11 16:06:28.41;305;
1347;251;2025-11-11 16:09:14.358;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.359;2025-11-11 16:09:14.359;251;
1347;1817;2025-11-11 16:09:14.363;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.364;2025-11-11 16:09:14.364;251;
1347;4649;2025-11-11 16:09:14.367;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.367;2025-11-11 16:09:14.367;251;
1347;2823;2025-11-11 16:09:14.37;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.371;2025-11-11 16:09:14.371;251;
1347;1711;2025-11-11 16:09:14.374;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.374;2025-11-11 16:09:14.374;251;
1347;1958;2025-11-11 16:09:14.377;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.378;2025-11-11 16:09:14.378;251;
1347;2556;2025-11-11 16:09:14.38;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.381;2025-11-11 16:09:14.381;251;
1347;2678;2025-11-11 16:09:14.384;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.385;2025-11-11 16:09:14.385;251;
1347;2244;2025-11-11 16:09:14.387;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.388;2025-11-11 16:09:14.388;251;
1347;3665;2025-11-11 16:09:14.39;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.391;2025-11-11 16:09:14.391;251;
1347;4415;2025-11-11 16:09:14.394;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.395;2025-11-11 16:09:14.395;251;
1347;1717;2025-11-11 16:09:14.398;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.399;2025-11-11 16:09:14.399;251;
1347;3603;2025-11-11 16:09:14.401;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.402;2025-11-11 16:09:14.402;251;
1347;5083;2025-11-11 16:09:14.405;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.405;2025-11-11 16:09:14.405;251;
1347;768;2025-11-11 16:09:14.409;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.409;2025-11-11 16:09:14.409;251;
1347;769;2025-11-11 16:09:14.412;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.413;2025-11-11 16:09:14.413;251;
1347;5294;2025-11-11 16:09:14.415;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.416;2025-11-11 16:09:14.416;251;
1347;4712;2025-11-11 16:09:14.418;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.419;2025-11-11 16:09:14.419;251;
1347;2258;2025-11-11 16:09:14.421;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.422;2025-11-11 16:09:14.422;251;
1347;1431;2025-11-11 16:09:14.425;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.425;2025-11-11 16:09:14.425;251;
1347;893;2025-11-11 16:09:14.428;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.429;2025-11-11 16:09:14.429;251;
1347;4480;2025-11-11 16:09:14.432;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.432;2025-11-11 16:09:14.432;251;
1347;1116;2025-11-11 16:09:14.435;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.436;2025-11-11 16:09:14.436;251;
1347;4335;2025-11-11 16:09:14.438;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.439;2025-11-11 16:09:14.439;251;
1347;1501;2025-11-11 16:09:14.441;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.442;2025-11-11 16:09:14.442;251;
1347;2277;2025-11-11 16:09:14.445;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.445;2025-11-11 16:09:14.445;251;
1347;4723;2025-11-11 16:09:14.448;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.448;2025-11-11 16:09:14.448;251;
1347;4192;2025-11-11 16:09:14.451;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.451;2025-11-11 16:09:14.451;251;
1347;4896;2025-11-11 16:09:14.454;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.455;2025-11-11 16:09:14.455;251;
1347;1539;2025-11-11 16:09:14.458;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.458;2025-11-11 16:09:14.458;251;
1347;4774;2025-11-11 16:09:14.463;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.464;2025-11-11 16:09:14.464;251;
1347;3798;2025-11-11 16:09:14.466;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.467;2025-11-11 16:09:14.467;251;
1347;1995;2025-11-11 16:09:14.47;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.471;2025-11-11 16:09:14.471;251;
1347;3030;2025-11-11 16:09:14.474;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.474;2025-11-11 16:09:14.474;251;
1347;1562;2025-11-11 16:09:14.477;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.478;2025-11-11 16:09:14.478;251;
1347;4759;2025-11-11 16:09:14.481;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.481;2025-11-11 16:09:14.481;251;
1347;921;2025-11-11 16:09:14.484;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.485;2025-11-11 16:09:14.485;251;
1347;1996;2025-11-11 16:09:14.487;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.488;2025-11-11 16:09:14.488;251;
1347;599;2025-11-11 16:09:14.49;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.491;2025-11-11 16:09:14.491;251;
1347;452;2025-11-11 16:09:14.493;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.494;2025-11-11 16:09:14.494;251;
1347;2979;2025-11-11 16:09:14.496;;PRESENTE;"";"";13.6423793,-88.7897522;Presencial;2025-11-11 16:09:14.497;2025-11-11 16:09:14.497;251;
1266;57;2025-11-11 16:06:15.156;2025-11-11 16:10:16.506;PRESENTE;"";"";13.7103879,-89.7332257;Presencial;2025-11-11 16:06:15.158;2025-11-11 16:10:16.518;57;57
1266;1347;2025-11-11 16:06:15.162;2025-11-11 16:10:16.506;PRESENTE;"";"";13.7103879,-89.7332257;Presencial;2025-11-11 16:06:15.163;2025-11-11 16:10:16.518;57;57
1266;4401;2025-11-11 16:06:15.166;2025-11-11 16:10:16.506;PRESENTE;"";"";13.7103879,-89.7332257;Presencial;2025-11-11 16:06:15.167;2025-11-11 16:10:16.518;57;57
1266;557;2025-11-11 16:06:15.17;2025-11-11 16:10:16.506;PRESENTE;"";"";13.7103879,-89.7332257;Presencial;2025-11-11 16:06:15.171;2025-11-11 16:10:16.518;57;57
1266;4185;2025-11-11 16:06:15.174;2025-11-11 16:10:16.506;PRESENTE;"";"";13.7103879,-89.7332257;Presencial;2025-11-11 16:06:15.175;2025-11-11 16:10:16.518;57;57
1266;1489;2025-11-11 16:06:15.178;2025-11-11 16:10:16.506;PRESENTE;"";"";13.7103879,-89.7332257;Presencial;2025-11-11 16:06:15.179;2025-11-11 16:10:16.518;57;57
1266;728;2025-11-11 16:06:15.182;2025-11-11 16:10:16.506;PRESENTE;"";"";13.7103879,-89.7332257;Presencial;2025-11-11 16:06:15.183;2025-11-11 16:10:16.518;57;57
1266;3853;2025-11-11 16:06:15.187;2025-11-11 16:10:16.506;PRESENTE;"";"";13.7103879,-89.7332257;Presencial;2025-11-11 16:06:15.188;2025-11-11 16:10:16.518;57;57
1266;2926;2025-11-11 16:06:15.191;2025-11-11 16:10:16.506;PRESENTE;"";"";13.7103879,-89.7332257;Presencial;2025-11-11 16:06:15.192;2025-11-11 16:10:16.518;57;57
1266;1549;2025-11-11 16:06:15.194;2025-11-11 16:10:16.506;PRESENTE;"";"";13.7103879,-89.7332257;Presencial;2025-11-11 16:06:15.195;2025-11-11 16:10:16.518;57;57
